metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Bostancı istasyonu turnike bölgesindeki CAM-04 numaralı kamera görüntüsünde siyah şeritler oluşmaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Veri yedekleme başarısız hata logu doldu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Telsiz anteni fiziksel olarak kırık,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Peron ışık sensörü bozuk,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yangın paneli kırmızı ışık yanıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Osmanbey istasyonu güney turnike alanındaki X-ray-02 cihazının kontrol ekranında kararma meydana gelmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Mecidiyeköy istasyonu peron 2 hizasında bulunan yangın ihbar butonunun camı kırılmış durumdadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
SCADA veri akışı durdu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Sanayi Mahallesi istasyonundaki personelin nöbet çizelgelerini görüntülediği ekran fiziksel bir darbe sonucu hasar gördü.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
taksim istasyonu yardim butonu basili kalmis merkeze sinyal dusmuyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
gayrettepe peron sari cizgi ihlal ikaz flasoru calismiyo yolcu riski,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Ağ gecikmesi SCADA verisi geç geliyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Unutulmuş kilitli vaziyette acil kaçış kapısı Mecidiyeköy'de.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
PSD kapı kilitlenmedi,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
Merkez sunucu erişilemiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Tünel ağzı kamera lensi kirli,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Veritabanı senkronizasyon sorunu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
telsiz bataryasi bitik haberlesme kopuk acil bakilsin,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Levent tünel ağzındaki katener tellerinin gerginliğini ölçmek amacıyla dijital sensörler kullanılmasını öneriyorum.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,standart,relabel:ollama
Basılmıyor acil durum butonu perondaki SOS-01 panosunda.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Peron ekranı boş gösteriyor zaman doldu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Güvenlik telsizi çalışmıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Zincirlikuyu istasyonu turnike bölgesinde görevli personelin telsiz kanalında parazit mevcuttur.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Peron kapısı yarı açık kaldı Bostancı,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Söğütlüçeşme Marmaray peron kapısı PSD kilitleme sinyali gelmiyor makinist uyarıldı.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
"Parseller peron PID ekranı ""Veri yok"" ibaresi sabit duruyor.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
levent alt kat duman detektoru calisiyor acil,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Görüş yok kamera BSO-02,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Şişli-Mecidiyeköy'de yangın algılama sensörü test sırasında uyarı verdi.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
PSD sensör algılamıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
PSD acil açma bozuk,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,cok_kisa,relabel:ollama
Telsiz çekmiyor alt kat Şişhane,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Levent istasyonu ana girişindeki X-ray cihazı çalıştırılmadığı için yolcuların çanta aramaları aksamaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Yanıp sönüyor CCTV kamerası görüntü vermiyor üst katta.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
PSD kilit pini takıldı Çekmeköy,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Düşmüş yangın tesisat boru basıncı ana kontrol panelinde.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Üsküdar istasyonu 1. peronda bulunan acil durum butonu basılmasına rağmen kumanda merkezine sinyal iletmiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:ollama
Yenikapı M2 peronunda PSD-08 numaralı kapı tam kapanmadan tren kalkıyor riskli durum.,sinyalizasyon_haberlesme,3,incident_report,1,P1,0,standart,relabel:ollama
Çalışmıyor acil çağrı cihazı peron duvarındaki Otogar'da.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
kartal istasyon tunel agzindaki kamera goruntusu tamamen siyah geliyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
PSD camı çatlaklı,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
merkez sunucu baglantisi yavas veri gecikmeli,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Levent istasyonu peron kapısı sensörü algılamıyor kapı yolcuya çarptı acil müdahale lazım.,sinyalizasyon_haberlesme,3,incident_report,1,P1,0,standart,relabel:ollama
telsiz mandalı takili kalmıs haberlesme saglanamiyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
bogazici uni bso 1 hoparlor sesi yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Ağ paket kaybı yaşanıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
"Levent peron PID ekranları boş, veri akışı yok.",sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:ollama
Atatürk Havalimanı istasyonunda peron aydınlatma sensörü gün ışığında kapanmıyor.,sinyalizasyon_haberlesme,3,fault_report,0,P4,3,standart,relabel:ollama
"Acil durum bilgilendirme panosunun fişi çekilmiş, cihaz enerjisiz kaldığı için çalışmıyor.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Personel telsizi ses vermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
PSD kapak arası boşluk var,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kirazlı istasyonu imdat butonu arızalı,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,cok_kisa,relabel:ollama
levent perondaki acil telefon ahizesi kopuk merkeze ulasilamiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
PSD rayı çıkık,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Görmüyor peronu CCTV-02 kamera açısı kaymış.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
"Vezneciler peron ayırıcı kapılarının hiçbirisi tren geldiğinde açılmadı, yolcular içeride mahsur kaldı çıkamıyor.",sinyalizasyon_haberlesme,3,fault_report,0,P2,1,,manuel_hedefli:p2_dolayli_cogulluk
kirazli istasyon yonetim odasi yanindaki yangin butonunun koruma cami yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Çalışmıyor acil durum butonu Vezneciler peronda.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
yenikapi peron 3 sari cizgi sensoru surekli yanlis alarm veriyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
psd kapi yarim acildi kadikoy peron,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Şirinevler PSD-04 açılamıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
telsizden ses gelmiyor haberlesme saglanamiyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Kilitli yangın kapısı Bağcılar,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
İletişim yok telsizle alt kat,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Kartal istasyonu peron kamerasında görüntü kayması yaşanmakta ve netlik sağlanamamaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Yenikapı istasyonunda katener gerilim değeri normalin altına düştü.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
4. Levent istasyonu mekanik odasındaki yangın algılama sensörü yanlış alarm vermeye devam etmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Kırılmış acil stop butonu koruma kapağı M2 peronunda.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
gayrettepe istasyonu peron kamerasi kamera-04 goruntusu donuyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Merkez CCTV kayıt cihazı dondu.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:gemini
"M7 hattında peron ayırıcı kapılar tren yokken açık kalmış, birisi raylara düşebilir!",sinyalizasyon_haberlesme,3,fault_report,0,P1,0,,manuel_hedefli:hard_negative_kapi
Yangın algılama sensörü sürekli ötüyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
"Tren yanaşırken PAKS kapılarından birinin motoru sıkıştı yarı açık kaldı, sinyalizasyon hatası veriyor.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,,manuel_hedefli:hard_negative_kapi
Kadıköy M4 peronu PSD-12 numaralı kapı yarım kaldı kilitleme sinyali vermedi.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
BSO-02 sistem hatası,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
"Tren geldi durdu ama perondaki cam kapılar bir türlü açılmadı, trenin kapıları açılmasına rağmen çıkamadık.",sinyalizasyon_haberlesme,3,fault_report,0,P2,1,,manuel_hedefli:hard_negative_kapi
Şişli-Mecidiyeköy istasyonu turnike bölgesindeki CCTV kamera görüntüsünde anlık donmalar meydana gelmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
telsiz kanalı karisik diger istasyonlar duyuluyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
"Merkezi anons sistemi donanımsal arıza vermiş, hiçbir istasyona ses gitmiyor.",sinyalizasyon_haberlesme,3,fault_report,0,P2,1,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
"Güvenliğin elindeki telsizden hiç ses çıkmıyor, telsizi bozulmuş merkeze bilgi veremiyor.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Sunucu bağlantı hatası,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
sisli peron sari cizgi sesli ikaz sistemi baslamiyo tren girerken,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Taksim M2 peronunda PSD kapısı yarım kaldı kilitlenmedi sefer durduruldu.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:ollama
"Yolcu ekranının pikselleri yanmış, yazılar birbirine girmiş okunamıyor cihaz arızalı.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Yolcu sayım sensörü veri göndermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Peron yoğunluğu arttığında otomatik devreye giren sesli uyarı sistemi kurulması genel yolcu güvenliğini artırır.,sinyalizasyon_haberlesme,3,suggestion,4,P4,3,standart,relabel:ollama
Çalışmıyor turnike kamera açısı bilet holü alanında.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Vermiyor görüntü peron içi CCTV kamerası dondu.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Cihaz çalışmıyor telsiz Yenikapı,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Duman algılandı 2. peron,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Kozyatağı M4 peron kapısı acil durdurma butonu basılı kalıyor kapı kilitlenmiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
sirinevler peronda sari cizgi ikaz sesli uyarisi devreye girmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Çalıyor sebepsiz yangın ihbar butonu BSO-01 panosunda.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
sisli istasyonu peron 2 cctv kamerasi goruntu vermiyo merkeze,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
PSD kilitlemiyor Bostancı güney çıkış,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
güvenlik personeli telsizi bozuk ses gitmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Çarşı istasyonu peron kapısı acil açma kolu kırıldı manuel müdahale imkansız.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Bostancı CCTV-04 kamerası yönü kaymış,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Sanayi Mahallesi kuzey giriş ağ kesildi,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Eyüp istasyonu 1. peron bölgesinde duman dedektörleri aktif hale gelmiştir.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:ollama
BİS ünitesi montaj platı çatlak,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
"Tavandaki sürenin yazdığı ekranın camı kırılmış cihaz paramparça, haliyle süre müre yazmıyor.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,,manuel_hedefli:hard_negative_sinyalizasyon_yolcu
Kağıthane istasyonunda üçüncü ray izolatörü kırık sızdırma akımı var.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:ollama
topkapi koridor cctv-03 kamerasi acisi kaymis duvar gosteriyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Servis başlangıcında Ayrılık Çeşmesi istasyonundaki acil yardım butonunun kapağının kırık olduğu fark edilmiştir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Kamera açısı yan duvar dönük,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kadıköy istasyonunda peron güvenlik kamerası görüntüsü bozuluyor.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Acil durum butonu basıldığında merkeze sinyal gitmiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:gemini
ayrilik cesmesi peron 1 yardim butonu tusu kirilmis basilmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Levent CCTV kamera görüntüsü yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
sisli peronda telsiz cekmiyo haberlesme cok zor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Telsiz bozuk PSD-12 yanı,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
esenler scada baglantisi kopmus alarm listesi bos,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Kirazlı acil yardım butonu yanıt vermiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,cok_kisa,relabel:ollama
Çalışmıyor duman algılama sensörleri teknik oda koridorunda.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
bostanci scada arayuzu donmus alarm gelmiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Anons yok sessiz peron levent,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Hacıosman istasyonu peron alanındaki CCTV-03 kodlu kameranın merceği tozlanma nedeniyle bulanık göstermektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Ekran hatası ne zaman giderilir?,sinyalizasyon_haberlesme,3,information_request,2,P3,2,cok_kisa,relabel:ollama
psd 03 hata kodu veriyo maltepe,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Radyo şarjı bozuldu.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Sultanbeyli istasyonunda YKS-01 yerli katener kontrol ünitesi hata veriyor.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Kapanmıyor panik bar kapısı acil çıkışta tıkalı.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Şirinevler istasyonu güney çıkışında görevli personelin telsizi çalışmadığı için iletişim kurulamamaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
PSD kamalı kilidi bozulmuş,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kabataş istasyonu turnike bölgesinde personelin kullandığı telsiz cihazı arızalıdır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Tavşantepe istasyonu peron kapısı lastiği yırtıldı hava kaçışı yapıyor ses çıkarıyor.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
dudullu scada istasyon verisi guncellenmiyor eski,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Sunucu bağlantısı kesildi,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Üsküdar peron kapısı yarım açık,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
peron kapisi parmak kikirdi zeytinburnu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Kadıköy istasyonu tünel ağzı bölgesinde duman algılama sinyali alınmıştır.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:ollama
Duman geliyor tünel girişi,sinyalizasyon_haberlesme,3,incident_report,1,P1,0,devrik,relabel:ollama
PSD 05 aralıklı açılıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
kadikoy peron cctv kamerasi sallaniyo acisi tamamen yere kaymis,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
İstanbul Havalimanı istasyonu PSD-15 kapısı kilit pimi takılıp kapanmıyor sefer gecikti.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:ollama
Anons yok Taksim,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Şişli istasyonu 1. peron bölgesinde görevli personelin telsizi çalışmamaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Telsiz şarj ünitesi çalışmıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
"Tren peron kapılarına tam hizalanamadı, senkronizasyon koptuğu için peron kapıları manuel açıldı.",sinyalizasyon_haberlesme,3,fault_report,0,P2,1,,manuel_hedefli:hard_negative_kapi
gayrettepe peron 1 yardim butonu panosu yerinden sokulmus kablolar acikta,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Kartal depo SCADA arayüzünde sinyalizasyon verileri donup kaldı.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:ollama
Güvenlik telsizi cızırtı yapıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Üsküdar istasyonu 2. peronda bulunan acil durum yardım kulesi mikrofonu ses iletmemektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:ollama
Telsiz bataryası bitik servis başında,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
İstanbulkart okuyucu yanıt vermiyor giriş tornası,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:ollama
"İstanbulkart okuyucu yanıt vermiyor, giriş turnikesi.",elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
BSO-05 kart okumuyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
